# Forces      
# CofR        : (0.0000000e+00 0.0000000e+00 0.0000000e+00)
# Time        forces(pressure viscous porous) moment(pressure viscous porous)
2116          	((6.0817589e+00 -7.2698523e+01 -1.6108133e+01) (-5.9854663e-03 1.4709859e-03 1.7393609e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((1.9117949e+00 5.0767122e-01 4.4463725e-01) (3.0794032e-04 -7.4134977e-05 9.9878967e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2117          	((6.0124942e+00 -7.2681866e+01 -1.6151403e+01) (-5.9910214e-03 1.4815334e-03 1.7436476e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((1.9103744e+00 4.7416402e-01 4.4210123e-01) (3.0751976e-04 -7.5660151e-05 9.9765848e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2118          	((5.9986993e+00 -7.2682753e+01 -1.6141021e+01) (-5.9934379e-03 1.4988127e-03 1.7450119e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((1.9109459e+00 4.6909457e-01 4.4178116e-01) (3.0659557e-04 -7.7876844e-05 9.9599472e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2119          	((6.0211199e+00 -7.2685425e+01 -1.6202333e+01) (-5.9909197e-03 1.5080862e-03 1.7353989e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((1.9082666e+00 4.7656294e-01 4.4268243e-01) (3.0567297e-04 -7.9471648e-05 9.9427886e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2120          	((6.0265492e+00 -7.2684713e+01 -1.6269635e+01) (-5.9891260e-03 1.5127057e-03 1.7170244e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((1.9055147e+00 4.8148158e-01 4.4320496e-01) (3.0457769e-04 -8.0200715e-05 9.9264083e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2121          	((6.0250212e+00 -7.2679127e+01 -1.6247813e+01) (-5.9898947e-03 1.5200231e-03 1.7053297e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((1.9059623e+00 4.8330534e-01 4.4325268e-01) (3.0352362e-04 -8.0657631e-05 9.9093817e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2122          	((6.0211100e+00 -7.2680214e+01 -1.6189386e+01) (-5.9905205e-03 1.5336660e-03 1.7044111e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((1.9082901e+00 4.8035967e-01 4.4301015e-01) (3.0251072e-04 -8.1417793e-05 9.8930139e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2123          	((6.0122550e+00 -7.2674627e+01 -1.6208663e+01) (-5.9902325e-03 1.5483967e-03 1.7058190e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((1.9072810e+00 4.7479849e-01 4.4271411e-01) (3.0153649e-04 -8.2434294e-05 9.8800702e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2124          	((6.0059730e+00 -7.2673916e+01 -1.6206319e+01) (-5.9934728e-03 1.5658101e-03 1.7055202e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((1.9075037e+00 4.7749903e-01 4.4276058e-01) (3.0034482e-04 -8.2843121e-05 9.8725639e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2125          	((6.1579192e+00 -7.2742284e+01 -1.5811452e+01) (-6.0142276e-03 1.5515193e-03 1.7128260e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((1.9243785e+00 5.2446979e-01 4.4691929e-01) (3.0196806e-04 -8.4320057e-05 9.9122175e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
